Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
rick-195.csv.txt,1,154,2.41,99.00,31.94,2.61,5.31,12.34,94.81,57.79,29.87,22.08,6.49,3.90,11.04,0.65,0.00,7.79,4.55,4.55,16.23,7.14,3.25,1.30,23.38,4.55,1.30,4.55,1.30,1.95,11.69,4.55,7.14,1.95,3.90,0.00,20.78,2.60,0.00,1.95,0.00,16.88,5.19,1.95,1.95,6.49,0.65,2.60,4.55,0.00,1.30,0.00,0.65,0.00,0.00,0.65,0.00,11.69,6.49,1.30,2.60,0.65,1.30,5.19,16.23,0.00,6.49,0.65,1.30,4.55,1.30,1.95,0.00,0.65,0.65,1.30,9.74,1.95,0.00,2.60,5.19,0.00,32.47,12.99,5.84,0.00,0.00,1.95,4.55,0.65,0.00,6.49,0.00,0.00
rick-185.csv.txt,1,123,12.00,98.22,83.44,1.00,4.73,12.20,87.80,52.03,27.64,17.89,4.07,0.81,11.38,0.81,0.81,9.76,4.07,9.76,14.63,6.50,0.81,1.63,26.83,5.69,0.00,5.69,0.81,0.00,6.50,0.81,5.69,1.63,1.63,0.00,20.33,1.63,0.81,0.00,4.88,8.94,4.07,0.00,0.00,0.81,0.00,4.07,0.00,0.00,0.00,0.00,1.63,0.81,0.81,0.81,0.00,4.88,0.81,0.00,0.81,1.63,1.63,1.63,20.33,1.63,15.45,3.25,8.94,3.25,0.00,0.00,0.81,0.00,2.44,0.00,9.76,1.63,3.25,0.81,4.88,0.00,49.59,7.32,12.20,0.00,0.00,7.32,8.13,1.63,0.00,13.01,0.00,0.00
rick-8.csv.txt,1,140,27.59,92.33,2.59,25.77,4.12,7.86,80.71,47.86,21.43,13.57,2.86,1.43,5.71,3.57,0.00,7.86,5.00,8.57,15.71,3.57,0.71,1.43,23.57,5.00,2.14,4.29,0.00,2.14,4.29,2.14,2.14,0.00,0.71,0.71,13.57,0.00,0.71,0.00,3.57,10.00,1.43,0.71,3.57,0.00,2.86,1.43,0.71,0.00,0.00,0.71,4.29,3.57,1.43,1.43,0.00,8.57,2.14,0.00,6.43,0.00,0.00,0.00,20.71,1.43,10.71,2.14,8.57,0.00,0.00,1.43,0.00,0.00,0.71,0.00,11.43,0.71,1.43,0.00,6.43,1.43,43.57,9.29,10.71,0.00,0.00,4.29,10.71,0.71,0.00,7.86,0.00,0.00
rick-160.csv.txt,1,196,28.07,79.29,17.13,1.00,6.32,7.65,85.20,52.55,22.96,16.33,7.14,2.04,4.08,3.06,0.00,6.63,4.08,10.71,11.73,5.10,2.55,1.53,22.96,3.57,0.51,1.53,0.00,1.02,8.67,2.55,6.12,1.53,3.06,0.00,13.27,0.51,0.51,1.02,2.55,13.78,6.12,2.04,2.55,1.02,1.02,1.53,1.02,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.67,3.06,0.51,2.55,2.04,1.53,3.06,15.82,1.02,6.12,1.53,4.59,0.51,0.51,0.51,1.53,0.51,1.02,0.00,8.67,1.02,1.53,2.04,4.08,1.53,33.67,8.67,10.20,0.00,0.00,1.02,6.12,1.02,0.00,6.63,0.00,0.00
rick-170.csv.txt,1,218,28.51,91.55,2.04,83.04,6.81,10.09,88.53,57.80,24.31,18.35,5.05,3.21,3.67,5.96,0.46,5.96,5.50,11.01,8.72,4.59,4.59,3.21,19.72,5.05,0.92,2.29,2.29,0.92,5.96,4.59,1.38,0.00,0.92,0.00,17.43,0.92,0.00,0.00,7.80,7.34,2.29,0.92,1.83,1.38,0.00,1.38,1.83,1.38,0.00,0.46,0.92,0.00,0.92,0.00,0.00,10.55,3.67,0.92,1.83,4.13,0.46,5.05,12.84,0.46,7.80,2.75,4.59,1.38,0.46,0.46,0.00,0.46,1.38,0.92,4.59,0.92,0.46,0.92,2.75,0.00,30.28,9.63,8.26,0.00,0.00,3.67,2.29,3.67,0.00,2.75,0.00,0.00
rick-11.csv.txt,1,117,22.29,22.08,63.54,2.70,4.18,3.42,82.05,49.57,25.64,17.09,11.97,0.00,5.13,0.00,0.00,8.55,5.98,8.55,13.68,3.42,0.85,2.56,22.22,2.56,0.00,5.13,2.56,1.71,5.98,1.71,4.27,0.00,3.42,0.00,5.98,0.00,0.85,0.00,0.00,8.55,4.27,0.00,0.00,2.56,0.85,0.85,1.71,0.85,0.00,0.85,0.00,0.00,0.00,0.00,0.00,7.69,0.85,0.85,4.27,1.71,0.85,1.71,18.80,0.00,5.98,0.00,5.13,0.85,0.85,0.00,0.00,0.00,5.13,0.00,11.97,3.42,0.00,0.85,5.98,1.71,50.43,12.82,13.68,0.00,0.00,5.13,5.98,4.27,0.00,8.55,0.00,0.00
rick-73.csv.txt,1,185,12.15,95.80,26.86,45.64,7.40,5.95,89.19,58.92,23.24,13.51,2.70,2.70,7.03,0.54,0.54,9.73,6.49,9.19,16.76,6.49,3.78,2.70,24.32,0.54,0.54,4.32,0.54,2.16,6.49,3.78,2.70,2.16,1.08,0.00,15.68,0.00,1.08,0.00,1.62,10.27,2.70,1.08,1.62,0.00,2.70,2.70,1.62,0.54,0.54,0.54,1.08,0.54,0.00,0.00,0.54,9.19,3.24,1.08,3.24,0.00,2.70,0.00,21.08,1.08,11.35,1.08,5.95,4.32,0.54,0.54,0.00,0.00,1.62,0.54,4.86,0.00,0.00,2.16,2.70,0.00,35.14,5.95,9.73,0.00,0.00,2.16,5.41,1.08,0.54,10.27,0.00,0.00
rick-63.csv.txt,1,195,11.25,77.92,72.65,87.39,6.50,6.15,89.74,53.85,30.26,21.54,10.26,0.00,11.28,0.00,0.00,8.72,2.56,9.23,10.77,2.56,3.59,2.56,24.10,3.59,1.54,1.03,0.00,1.54,9.74,6.67,3.08,0.00,2.05,0.51,16.92,2.05,0.51,0.51,1.54,12.31,1.54,0.00,5.13,2.56,0.51,5.64,2.56,0.51,0.00,1.03,2.56,0.00,0.00,1.03,1.54,9.23,1.03,3.08,3.08,3.59,0.00,2.05,18.97,1.54,12.31,4.62,6.15,2.05,1.54,0.00,0.00,0.00,0.00,0.51,6.15,2.05,1.03,1.54,2.05,0.00,38.46,9.74,11.28,0.00,0.00,1.03,4.62,2.05,1.03,8.72,0.00,0.00
rick-102.csv.txt,1,150,11.18,70.32,17.25,9.41,5.36,4.67,89.33,62.00,27.33,16.00,8.67,1.33,4.67,1.33,0.00,11.33,7.33,7.33,17.33,4.67,2.00,1.33,20.00,2.00,2.00,7.33,0.67,0.00,8.00,3.33,4.67,0.00,4.67,0.00,14.00,0.00,0.67,0.00,2.67,10.67,2.00,2.67,2.00,2.67,0.00,1.33,0.67,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2.67,3.33,3.33,2.00,0.67,0.00,14.67,0.00,6.67,0.67,5.33,0.67,0.67,0.00,0.00,0.00,4.00,1.33,11.33,3.33,0.00,1.33,4.67,1.33,38.00,9.33,10.67,0.00,0.00,6.67,2.67,3.33,0.00,5.33,0.00,0.00
rick-112.csv.txt,1,130,33.48,93.79,20.95,3.59,5.20,6.92,86.15,50.00,23.85,17.69,4.62,4.62,6.15,1.54,0.77,6.15,6.15,8.46,10.77,1.54,2.31,3.08,18.46,5.38,1.54,2.31,0.77,0.77,10.00,3.85,6.15,0.00,5.38,0.00,18.46,0.77,1.54,1.54,2.31,7.69,0.77,0.00,1.54,1.54,0.77,3.85,1.54,0.77,0.00,0.77,2.31,1.54,0.77,0.00,0.00,15.38,6.92,4.62,2.31,1.54,0.00,9.23,10.00,1.54,10.00,0.77,5.38,3.85,0.00,0.00,0.00,0.00,2.31,2.31,6.92,2.31,0.00,3.08,1.54,0.00,46.15,10.77,9.23,0.00,0.00,3.08,7.69,3.08,5.38,6.92,0.00,0.00
rick-97.csv.txt,1,242,25.51,82.91,50.50,57.02,6.54,6.20,89.26,56.20,25.21,16.94,7.44,0.00,6.61,0.83,2.07,8.26,7.02,9.09,11.16,3.72,4.55,1.65,21.49,4.55,2.07,2.48,0.41,0.41,8.26,4.96,3.31,0.41,1.65,0.41,15.70,0.41,1.65,0.00,2.48,10.33,3.31,0.83,0.83,2.48,0.41,3.31,3.31,0.83,0.00,2.48,2.48,1.65,0.83,0.00,0.00,6.20,1.65,2.07,1.65,1.65,0.41,2.07,17.77,2.07,8.68,1.65,5.37,1.65,2.07,1.65,1.24,0.00,0.41,0.00,4.96,0.41,1.24,1.24,1.65,0.00,31.40,9.50,8.68,0.00,0.00,2.89,2.89,0.83,0.00,6.61,0.00,0.00
rick-87.csv.txt,1,156,18.82,88.83,51.03,49.64,6.00,14.10,88.46,61.54,24.36,17.31,4.49,0.00,7.69,5.13,0.00,7.05,5.13,14.74,14.10,5.77,3.85,5.13,25.00,1.28,1.28,2.56,0.64,0.64,1.28,1.28,0.00,0.00,0.00,0.00,17.95,1.28,0.64,0.00,6.41,12.18,1.28,0.64,3.21,2.56,2.56,3.85,1.92,1.28,0.00,0.64,0.00,0.00,0.00,0.00,0.00,5.77,1.28,0.64,3.21,0.64,0.00,6.41,16.67,1.92,19.87,6.41,8.97,5.77,0.00,2.56,1.28,0.00,0.00,0.64,3.85,0.00,0.00,0.00,1.92,1.28,37.18,12.18,7.69,0.00,0.00,3.21,1.28,1.28,0.00,11.54,0.00,0.00
rick-9.csv.txt,1,213,30.30,59.27,22.32,33.88,7.10,7.04,86.85,56.34,25.35,15.49,7.51,0.47,7.51,0.00,0.00,9.86,6.57,11.27,10.33,2.82,4.69,2.82,22.54,2.82,1.41,4.23,0.94,0.00,6.10,3.29,2.82,0.47,2.35,0.00,9.39,0.00,0.00,0.00,0.00,15.02,2.35,2.35,5.63,4.23,0.00,3.76,1.41,0.94,0.47,0.00,0.94,0.47,0.47,0.00,0.47,7.04,0.47,0.94,3.76,1.41,1.41,0.00,18.78,2.82,8.45,3.29,4.23,2.82,0.47,0.00,0.00,0.94,2.35,2.35,3.29,0.94,0.94,0.47,0.94,0.00,31.46,7.98,7.51,0.00,0.00,3.29,4.23,1.88,0.00,6.57,0.00,0.00
rick-184.csv.txt,1,88,26.97,91.35,14.96,46.73,3.67,9.09,84.09,47.73,25.00,14.77,5.68,2.27,5.68,1.14,0.00,10.23,5.68,6.82,10.23,4.55,1.14,1.14,17.05,1.14,0.00,2.27,2.27,0.00,3.41,2.27,1.14,0.00,1.14,0.00,15.91,0.00,1.14,0.00,1.14,6.82,1.14,0.00,2.27,1.14,0.00,2.27,1.14,0.00,0.00,0.00,2.27,0.00,2.27,0.00,0.00,9.09,4.55,1.14,3.41,0.00,0.00,2.27,13.64,2.27,9.09,1.14,5.68,3.41,1.14,1.14,2.27,0.00,2.27,1.14,10.23,1.14,1.14,1.14,5.68,0.00,51.14,7.95,11.36,0.00,0.00,3.41,21.59,2.27,0.00,4.55,0.00,0.00
rick-194.csv.txt,1,151,11.52,88.33,34.09,63.44,4.72,6.62,90.07,56.95,29.80,19.87,9.27,2.65,6.62,0.66,0.66,9.93,5.30,7.95,7.95,5.30,5.30,2.65,17.22,2.65,1.32,5.96,1.32,1.32,1.99,1.99,0.00,0.00,0.00,0.00,17.88,1.99,0.00,1.32,1.32,11.92,3.31,0.66,2.65,1.32,0.66,3.31,1.99,1.32,0.00,0.66,0.66,0.00,0.66,0.00,0.00,8.61,5.30,0.00,2.65,0.66,0.00,2.65,13.91,1.99,5.96,0.00,3.31,3.31,0.00,2.65,1.32,0.00,1.99,0.00,7.95,0.00,0.00,0.66,5.96,0.66,35.10,7.28,7.28,0.00,0.00,4.64,9.27,1.32,0.00,5.30,0.00,0.00
rick-179.csv.txt,1,326,41.59,63.21,63.09,93.27,6.04,10.12,89.57,55.21,23.31,11.96,7.06,0.61,3.07,0.00,1.23,11.35,6.13,13.50,9.51,4.29,3.99,2.45,23.93,2.15,0.92,2.15,1.23,2.45,4.91,4.60,0.31,0.00,0.31,0.00,11.04,0.31,0.31,0.00,0.61,12.88,4.60,3.07,0.92,1.23,2.15,1.53,6.13,1.23,4.60,0.31,0.92,0.92,0.00,0.00,0.00,5.83,0.61,0.92,0.61,3.68,0.31,3.07,18.10,3.99,10.74,2.45,4.60,3.68,3.68,1.23,1.23,0.00,0.61,0.00,5.83,0.31,2.15,3.07,0.92,0.00,33.44,9.82,7.98,0.00,0.00,1.23,5.83,1.23,0.00,7.36,0.00,0.00
rick-169.csv.txt,1,197,11.08,60.03,79.24,1.00,6.57,7.11,91.88,56.85,27.41,18.27,10.15,0.51,6.60,1.02,0.00,9.14,5.58,8.63,15.74,3.05,3.05,3.05,27.92,6.60,0.51,3.55,0.00,0.51,7.61,1.52,6.09,1.02,2.54,0.51,13.20,0.00,0.00,0.00,1.52,14.72,7.11,1.02,3.05,2.54,0.51,2.54,3.55,0.51,2.03,0.51,3.05,1.52,0.51,0.00,0.51,6.60,1.02,0.51,1.52,2.03,1.52,2.54,18.78,1.02,10.15,1.02,8.12,1.02,1.52,0.51,0.00,0.00,2.03,0.00,6.09,2.03,0.00,1.52,1.02,1.02,39.09,12.69,11.68,0.00,0.00,2.03,2.03,1.02,1.02,8.63,0.00,0.00
rick-18.csv.txt,1,167,7.90,84.57,2.29,1.00,4.64,8.38,82.63,55.09,29.34,14.97,4.19,2.40,5.39,2.99,0.00,14.37,5.39,8.98,16.77,4.79,0.60,3.59,27.54,4.19,0.60,3.59,0.00,0.00,7.78,1.80,5.99,2.99,1.80,0.60,13.77,0.00,0.00,0.00,3.59,5.99,0.60,1.20,1.20,2.40,0.00,1.80,0.60,0.00,0.60,0.00,3.59,2.40,0.00,0.00,1.20,7.19,2.40,1.20,1.20,2.99,0.00,2.40,17.96,4.19,6.59,1.80,4.79,0.60,0.00,0.00,0.00,0.00,1.20,1.80,8.98,1.80,0.60,1.20,2.99,1.80,46.11,8.98,10.18,0.00,0.00,2.40,10.18,0.00,0.00,14.37,0.00,0.00
rick-124.csv.txt,1,113,7.02,89.22,68.51,2.44,3.90,7.96,83.19,58.41,26.55,17.70,3.54,4.42,6.19,0.00,3.54,8.85,3.54,6.19,10.62,5.31,2.65,6.19,22.12,3.54,0.88,7.08,0.88,1.77,2.65,0.00,2.65,0.00,2.65,0.00,21.24,0.00,0.88,0.00,0.88,14.16,2.65,0.00,0.88,0.88,2.65,7.08,0.00,0.00,0.00,0.00,2.65,1.77,0.00,0.88,0.00,8.85,5.31,0.00,2.65,1.77,0.00,4.42,16.81,0.00,11.50,2.65,7.08,2.65,0.88,0.88,0.88,0.00,1.77,0.00,6.19,2.65,0.88,0.00,1.77,0.00,45.13,9.73,9.73,0.00,0.00,5.31,13.27,0.00,0.00,7.08,0.00,0.00
rick-134.csv.txt,1,205,26.47,83.54,79.08,1.00,6.61,13.66,92.68,58.05,23.90,16.59,4.88,3.90,5.85,1.95,0.00,7.32,5.85,13.17,11.71,6.34,4.88,1.95,23.90,5.37,1.95,2.93,0.98,2.93,6.34,1.46,4.88,0.49,3.41,0.49,12.20,0.00,0.00,0.00,1.95,11.22,4.39,0.00,0.49,1.95,1.46,2.93,3.41,1.95,0.00,0.98,2.44,1.95,0.49,0.00,0.00,7.80,3.90,0.00,1.46,2.44,0.00,1.95,22.44,1.95,16.10,3.90,7.80,5.37,1.46,1.95,0.49,0.00,1.95,0.49,5.85,2.44,0.98,0.98,1.46,0.00,33.66,10.24,7.32,0.00,0.00,3.41,3.41,0.00,0.00,9.27,0.00,0.00
rick-0.csv.txt,1,162,41.19,78.90,12.84,16.88,5.79,10.49,82.72,50.00,19.14,12.35,5.56,0.00,6.79,0.00,0.00,6.79,6.79,9.26,9.88,2.47,6.79,1.85,14.81,4.32,0.00,3.70,1.23,0.62,6.79,3.09,3.70,0.00,3.70,0.00,14.81,0.00,0.62,0.00,2.47,14.20,2.47,3.09,3.09,2.47,0.62,4.32,2.47,1.23,0.62,0.62,3.70,1.23,0.00,0.00,1.23,6.17,1.23,0.62,3.09,1.23,0.00,0.00,14.20,0.00,4.94,1.23,1.23,2.47,0.62,0.62,0.00,0.00,3.09,0.00,8.02,1.85,0.00,0.62,3.70,0.00,38.27,8.02,14.20,0.00,0.00,3.09,6.17,0.00,0.62,6.17,0.00,0.00
rick-55.csv.txt,1,190,27.14,80.00,64.06,34.93,6.33,8.42,78.42,52.11,22.63,18.95,7.37,0.00,9.47,2.11,0.00,3.68,6.32,9.47,11.05,4.74,3.68,3.16,18.95,3.68,2.11,1.58,0.00,0.00,3.68,2.11,1.58,0.00,0.53,0.00,13.68,0.00,0.53,0.00,2.63,6.84,2.63,0.00,0.00,1.05,0.53,3.68,1.05,0.53,0.00,0.53,1.05,1.05,0.00,0.00,0.00,6.84,0.00,0.53,1.58,2.63,2.11,1.05,16.84,1.05,11.58,2.11,8.95,1.05,2.63,0.53,0.00,0.00,0.00,0.00,5.26,0.53,1.58,1.05,2.63,0.00,42.11,10.53,7.89,0.00,0.00,2.63,4.21,6.32,1.05,9.47,0.00,0.00
rick-45.csv.txt,1,198,24.06,83.14,51.41,34.54,6.00,13.13,89.39,58.08,23.74,16.67,6.57,4.55,5.56,0.00,0.00,7.07,11.11,6.06,13.13,3.54,2.02,5.56,23.74,3.54,0.51,1.52,1.01,1.01,3.54,2.02,1.52,0.00,1.01,0.00,17.17,0.51,0.00,0.00,1.01,12.63,4.04,1.01,2.53,0.51,0.51,4.55,0.00,0.00,0.00,0.00,1.52,1.01,0.00,1.01,0.00,13.64,6.06,0.00,7.07,0.51,0.51,4.04,20.20,0.51,8.59,1.01,5.05,3.03,3.54,0.00,1.52,0.00,0.00,0.00,5.05,1.01,0.00,1.52,1.01,0.51,35.86,9.09,10.10,0.00,0.00,2.02,6.06,0.51,0.00,8.08,0.00,0.00
rick-37.csv.txt,1,177,31.54,75.12,41.91,11.23,6.81,3.39,83.62,55.37,19.21,12.43,3.95,0.56,6.78,1.13,0.00,6.78,7.91,10.17,10.73,10.73,3.39,1.69,17.51,7.34,3.39,3.95,1.69,2.26,5.65,2.26,3.39,0.56,2.82,0.56,9.04,0.00,0.00,0.00,1.13,11.30,2.82,2.82,0.56,2.82,0.56,1.69,1.13,0.56,0.00,0.56,1.69,1.13,0.00,0.56,0.00,9.04,0.56,1.13,5.65,2.82,0.56,0.56,16.95,0.56,12.99,0.56,11.86,0.56,1.13,0.56,0.56,0.56,1.13,0.00,4.52,2.26,0.56,0.00,0.56,0.56,35.03,11.30,9.60,0.00,0.00,3.39,3.39,0.00,0.00,7.34,0.00,0.00
rick-27.csv.txt,1,151,43.67,74.62,51.28,16.32,3.78,5.30,92.05,50.33,21.19,13.91,5.30,1.99,3.31,3.31,0.00,7.28,6.62,10.60,11.26,4.64,0.66,2.65,28.48,2.65,0.00,1.99,0.00,0.66,8.61,3.97,4.64,0.00,2.65,1.99,15.23,0.00,2.65,0.00,4.64,10.60,4.64,0.00,1.32,1.99,0.00,3.97,5.30,2.65,0.00,0.66,1.99,1.99,0.00,0.00,0.00,10.60,4.64,0.00,1.32,4.64,0.00,4.64,21.85,0.66,11.92,5.30,5.96,0.66,0.00,0.66,0.00,0.00,3.31,0.00,9.93,1.99,0.66,0.66,5.96,0.00,48.34,17.22,8.61,0.00,0.00,1.99,9.27,1.99,0.00,9.27,0.00,0.00
rick-146.csv.txt,1,113,41.68,93.36,12.71,6.25,3.65,10.62,84.07,41.59,14.16,7.08,0.00,5.31,0.88,0.88,0.00,7.08,5.31,7.08,11.50,5.31,1.77,3.54,23.89,2.65,1.77,2.65,0.00,2.65,3.54,0.88,2.65,0.00,0.88,0.88,15.04,0.00,2.65,0.00,5.31,3.54,0.00,0.00,0.88,1.77,0.00,1.77,1.77,0.88,0.88,0.00,0.00,0.00,0.00,0.00,0.00,14.16,7.96,0.00,2.65,3.54,0.00,4.42,16.81,0.88,14.16,0.88,6.19,7.08,0.88,0.88,0.00,0.00,0.88,0.00,14.16,0.88,1.77,0.00,8.85,1.77,58.41,15.04,14.16,0.00,0.00,2.65,14.16,1.77,0.00,10.62,0.00,0.00
rick-156.csv.txt,1,189,41.91,95.45,47.57,55.71,5.73,12.70,86.24,56.08,25.93,18.52,5.82,1.06,6.35,5.29,0.00,7.41,8.47,11.64,11.11,4.76,0.53,1.59,23.28,2.65,0.53,3.17,0.00,1.59,3.70,2.65,1.06,0.00,0.53,0.00,17.46,0.53,0.00,0.00,5.82,11.64,5.29,3.17,0.53,1.59,0.53,0.53,1.06,0.53,0.00,0.00,1.06,0.00,0.53,0.00,0.00,4.76,2.12,0.53,1.06,0.53,0.53,3.17,18.52,0.00,14.81,4.76,8.47,2.12,1.59,0.00,0.00,0.00,0.00,1.06,3.17,0.00,0.00,0.53,2.12,0.00,38.62,12.17,9.52,0.00,0.00,2.12,3.70,4.23,0.00,6.88,0.00,0.00
rick-131.csv.txt,1,97,12.42,66.01,13.68,12.19,4.04,14.43,83.51,50.52,20.62,9.28,4.12,1.03,4.12,0.00,0.00,11.34,6.19,7.22,20.62,5.15,0.00,4.12,29.90,2.06,1.03,7.22,1.03,0.00,7.22,3.09,4.12,0.00,2.06,0.00,11.34,1.03,0.00,0.00,1.03,5.15,1.03,0.00,2.06,0.00,0.00,2.06,0.00,0.00,0.00,0.00,3.09,3.09,0.00,0.00,0.00,8.25,1.03,0.00,5.15,1.03,1.03,3.09,19.59,2.06,9.28,0.00,6.19,3.09,0.00,0.00,0.00,0.00,2.06,0.00,10.31,2.06,2.06,0.00,8.25,0.00,49.48,9.28,6.19,0.00,0.00,7.22,10.31,4.12,0.00,12.37,0.00,0.00
rick-121.csv.txt,1,161,40.77,66.81,24.03,81.67,5.75,12.42,82.61,51.55,22.36,9.94,4.97,1.24,3.73,0.00,0.00,12.42,5.59,11.80,11.80,3.73,2.48,1.24,21.12,2.48,1.24,3.11,0.62,1.24,6.83,4.97,1.86,0.00,1.86,0.00,8.70,0.62,0.00,0.00,0.00,8.07,1.24,0.00,1.86,3.73,1.24,2.48,3.11,2.48,0.62,0.00,1.86,1.24,0.00,0.00,0.00,9.32,2.48,2.48,1.86,1.86,0.62,0.00,17.39,1.86,9.94,1.86,5.59,2.48,1.24,0.00,0.00,0.00,1.24,0.62,7.45,0.62,0.62,0.62,3.11,1.24,42.24,5.59,12.42,0.00,0.00,2.48,11.80,1.86,1.24,6.83,0.00,0.00
rick-40.csv.txt,1,146,18.38,79.44,16.14,2.20,4.17,10.27,82.19,51.37,19.18,13.70,4.11,6.16,1.37,2.05,0.00,5.48,8.90,5.48,15.75,5.48,3.42,4.11,25.34,4.11,0.68,2.74,0.00,0.00,8.22,2.74,5.48,1.37,2.05,1.37,11.64,0.00,0.00,0.00,2.74,4.11,1.37,1.37,0.68,0.00,0.00,0.68,2.05,1.37,0.68,0.00,4.11,0.00,2.05,2.05,0.00,11.64,6.16,1.37,2.05,0.00,2.05,1.37,17.81,5.48,11.64,3.42,4.11,4.11,0.68,0.68,0.00,1.37,0.00,0.00,8.22,2.05,2.05,1.37,2.74,0.00,52.74,9.59,6.16,0.00,0.00,7.53,17.81,0.00,0.68,10.96,0.00,0.00
rick-50.csv.txt,1,119,27.29,53.36,93.84,2.83,4.10,9.24,87.39,52.10,20.17,12.61,2.52,2.52,5.88,1.68,0.00,7.56,2.52,12.61,10.08,4.20,3.36,6.72,17.65,2.52,0.00,5.04,0.00,0.00,4.20,0.84,3.36,0.84,1.68,0.00,13.45,0.00,0.00,0.00,3.36,15.13,1.68,0.84,0.84,0.84,0.84,10.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.56,2.52,0.00,1.68,0.00,3.36,0.84,21.01,2.52,18.49,4.20,12.61,2.52,0.00,0.00,1.68,0.00,0.84,0.00,10.92,1.68,0.00,1.68,5.88,1.68,50.42,12.61,11.76,0.00,0.00,4.20,10.08,0.84,0.00,10.92,0.00,0.00
rick-5.csv.txt,1,204,39.95,85.96,72.07,71.75,7.03,7.84,89.71,57.35,22.06,14.71,5.88,5.39,3.43,0.00,0.00,7.35,6.37,12.25,11.27,4.90,2.45,2.45,27.45,1.47,1.47,0.98,0.98,1.96,4.41,3.43,0.98,0.00,0.49,0.00,12.75,0.98,0.00,0.00,0.00,14.22,4.90,2.45,2.94,1.47,1.47,1.96,0.49,0.00,0.49,0.00,0.00,0.00,0.00,0.00,0.00,14.22,6.37,0.49,2.45,4.90,0.00,1.47,18.63,3.92,14.71,4.90,6.86,2.94,1.96,0.49,0.49,0.00,0.98,0.00,7.84,0.49,1.96,1.96,2.94,0.00,31.37,5.39,8.33,0.00,0.00,3.43,5.88,0.49,0.98,6.86,0.00,0.00
rick-188.csv.txt,1,124,9.25,34.32,90.96,1.00,5.64,8.87,95.16,57.26,24.19,14.52,6.45,0.00,8.06,0.00,0.00,9.68,3.23,9.68,12.90,4.84,5.65,4.84,23.39,2.42,0.81,4.84,0.00,0.81,8.06,1.61,6.45,0.00,4.03,1.61,12.90,0.00,0.00,0.00,0.00,14.52,4.03,0.00,0.00,0.81,0.00,9.68,0.81,0.00,0.81,0.00,0.81,0.81,0.00,0.00,0.00,9.68,0.00,2.42,4.84,2.42,1.61,2.42,20.97,1.61,8.87,3.23,3.23,2.42,3.23,0.81,0.00,0.00,4.03,0.81,17.74,4.03,2.42,3.23,4.03,1.61,34.68,8.87,6.45,0.00,0.00,2.42,8.87,0.81,0.00,7.26,0.00,0.00
rick-198.csv.txt,1,109,19.43,92.89,73.51,98.18,4.19,8.26,79.82,49.54,23.85,16.51,6.42,0.00,10.09,0.00,0.00,7.34,2.75,10.09,12.84,5.50,3.67,0.00,19.27,2.75,2.75,2.75,0.92,1.83,5.50,5.50,0.00,0.00,0.00,0.00,13.76,0.00,0.00,0.00,0.92,6.42,0.92,0.00,0.92,0.00,1.83,2.75,0.00,0.00,0.00,0.00,0.92,0.92,0.00,0.00,0.00,6.42,0.92,1.83,4.59,0.92,0.00,0.00,15.60,4.59,15.60,3.67,10.09,1.83,0.92,0.00,0.92,0.92,0.92,0.00,11.01,0.00,3.67,2.75,2.75,1.83,47.71,6.42,13.76,0.00,0.00,5.50,11.93,0.00,0.92,9.17,0.00,0.00
rick-22.csv.txt,1,124,5.98,94.64,5.30,71.22,4.28,5.65,87.10,52.42,25.00,17.74,4.84,2.42,4.03,6.45,0.00,7.26,3.23,8.87,18.55,4.84,1.61,4.84,31.45,2.42,0.00,2.42,0.00,0.00,12.10,7.26,4.84,1.61,0.81,2.42,20.16,0.00,0.00,0.00,8.06,4.84,2.42,0.81,0.81,0.00,0.00,0.81,2.42,0.00,1.61,0.81,2.42,0.00,0.00,0.00,0.81,10.48,4.03,0.00,3.23,3.23,0.00,4.84,24.19,2.42,10.48,2.42,8.06,1.61,0.00,0.00,0.00,0.00,0.81,0.81,8.06,0.00,0.81,6.45,1.61,0.00,53.23,18.55,12.10,0.00,0.00,2.42,3.23,0.81,1.61,14.52,0.00,0.00
